gender,ug_degree,ug_specialization,interests,skills,cgpa,has_certification,certification_details,is_working,job_title,masters_field,cgpa_normalized
Male,M.SC,Information Technology,Financial Analysis;News Coverage;Research;Sales/Marketing;Social Justice;Trading;Understand human behaviour;Understand human body;Supply Chain Analysis;Web Designing;Content Writing;Data analytics;Govt. Job;Game industry;Digital marketing;Home interior design;Retailer;Data scientist;Web development;Market reserach;Social media marketing;Social causes;All fields related to Data science.;Navy Defence related;Customer care;Urban Planning,Active Listening;Critical Thinking;Gathering Information;Analytical Skills;People management;Communication skills;Negotiation skills;Leadership;Editing;Product knowledge;Problem Solving skills;Risk management skills;Designing skills;Writing skills;Data Visualization skills( Power Bi/ Tableau );Machine Learning skills;Sales;Presentation Skills;R;Python;Medical knowledge;Hospitality;Client management;Good communication skills,74.86,1,Data science course,0,Unemployed/Student,Masters in environmental science,74.86
Male,B.E,Accountancy,"Research, Sales/Marketing, Social Justice, Teaching, Technology, Entrepreneurship, Understand Human Behaviour","Programming, Communication Skills, Work under Pressure, Leadership, Editing, Product Knowledge, Team work, Excel, Logical Skills, Interpersonal Skills, Presentation Skills, C++, Problem Solving skills, Mass Communication, Writing, Reading, Designing Skills, Sales",83.315,0,No,1,Business Developer,Masters in Business Administration,83.315
Male,B.E,Physics,Research,Designing Skills,72.2,1,No,0,Unemployed/Student,None,72.2
Female,B.SC,Automobile Engineering,Technology;Govt. Job;Data scientist,Active Listening;Editing;R;Python,80.085,1,Data science,0,Unemployed/Student,None,80.085
Male,B.TECH,Automobile Engineering,Data scientist;Machine Learning,Python,81.7,1,"Python, Machine learning",0,Unemployed/Student,None,81.7
Male,B.TECH,"Mathematics, Statistics And Computer Science",Mobile App Development,C++;Python;SQL;Java;Architecture;PHP,79.8,1,Algorithmic Toolbox ,1,Mobile Application Developer,None,79.8
Male,BCA,Computer Science Engineering,Research;Teaching;Technology;Govt. Job,Active Listening;Programming Language skills;Critical Thinking;Business Knowledge;People management;Negotiation skills;C++,98.0,1,Cyber security and ethical hacking,1,Unemployed/Student,None,98.0
Male,B.COM,Computer Science Engineering,"Financial Analysis, Research, Technology","Accounting Skills, Business Knowledge, People Management, Work under Pressure, Cost Accounting, Reading",69.0,0,No,1,Chartered Accountant,None,69.0
Female,BE,Programing Language,Data analytics;Data scientist;SAP Consultant in MM;Cloud computing,Problem Solving skills;C++;Linux;Python,65.265,0,No,0,Unemployed/Student,None,65.265
Male,B.TECH,Accountancy,Technology,NO,85.5,0,No,1,Software Developer,None,85.5
Male,MBA,Computer Science Engineering,"Social Justice;Technology;Web Designing;Digital marketing;Web development;Market reserach;Social media marketing;Information Technology;Machine Learning;Agriculture, services",Programming Language skills;Critical Thinking;Gathering Information;Artistic/Creative Skills;Business Knowledge;Communication skills;Leadership;Designing skills;Machine Learning skills;Sales;Social Media Marketing;Artificial Intelligence;Good communication skills;Us & Canada Recruitment (IT);AWS;PHP,55.0,1,"PHP, HTML, Digital marketing",1,Web Developer And Digital Marketer,MBA in IT,55.0
Female,BE,Electronics And Communication Engineering,Understand human behaviour;Data scientist;Web development,Programming Language skills;Writing skills;Python,71.25,0,No,0,Unemployed/Student,None,71.25
Male,MASTER OF JOURNALISM,Econamics,Content Writing,Editing,59.0,0,No,1,Sub-Editor,Master of journalism,59.0
Female,PHARMACY,Information Science,"Teaching, Entrepreneurship","Sales, Subject Knowledge",60.0,1,Computer applications,0,Medical Practitioner,Masters in Pharmacy,60.0
Female,D ED,Vedio Editing,"Teaching, Entrepreneurship","Reading, Sales",57.0,1,Basic computer,0,Teacher,Masters in Pharmacy,57.0
Female,B.SC,Zoology,Financial Analysis;Govt. Job,Active Listening;Communication skills;Java;Good communication skills;Teaching,80.75,0,No,0,Unemployed/Student,Msc maths,80.75
Male,B.TECH,Computer Applications,"Machine Learning,All fields related to Data science",Python; C++; problem solving ;KIVY; competitive programming; data structures ;backend web development ;spring boot; spring framework,87.59,1,"Learning Spring with Spring Boot;
React JS ",1,Software Developer,None,87.59
Male,BBA,Statistics,Trading,Leadership,69.0,0,No,1,Tele-Caller,Masters in Banking & Financial Institutions,69.0
Male,MCA,Computer Science Engineering,Technology;Govt. Job,Analytical Skills;Communication skills;Product knowledge;Risk management skills;Good communication skills,45.0,0,No,1,Customer Service,Master of Computer Science,45.0
Male,HH,Accountancy,Social Justice,People Management,69.35,1,Bh,1,Business Analyst,Masters in Pharmacy,69.35
Male,BBA,Econamics,Financial Analysis;Research;Sales/Marketing;Trading,Business Knowledge;Finance related skills;Communication skills;Leadership;Interpersonal skills,78.185,1,ISTQB ,1,Business Analyst,PGDM in Business Management,78.185
Male,BE,Finance,Financial Analysis;Technology;Trading;Data analytics;All fields related to Data science.;Information Technology;Blockchain,Analytical Skills;Communication skills;Leadership;Problem Solving skills;C++;Linux;SQL;Good communication skills,73.72,0,No,0,Unemployed/Student,None,73.72
Male,BCA,Computer Engineering,Research;Technology;Web Designing;Data analytics;Govt. Job,Active Listening;Hardware skills;Programming Language skills;Critical Thinking;Gathering Information;Artistic/Creative Skills;Business Knowledge;Analytical Skills;Finance related skills;Communication skills;Negotiation skills;Mass Communication;Leadership;Editing;Problem Solving skills;Designing skills;Writing skills;Data Visualization skills( Power Bi/ Tableau );Machine Learning skills;Social Media Marketing;C++;Presentation Skills;R;Linux;Python;SQL;Java;MATLAB,76.0,1,Python with Data Science,0,Unemployed/Student,None,76.0
Male,B.TECH,"C, C++, Java, Sql, Mysql, Unix, Html, Mathematics, Statistics",Construction Manegement,"Proeficiency in Software like STAAD PRO, ETABS",71.25,1,Construction Management,1,Civil & Structural Engineer,Masters in Construction Management,71.25
Female,B.TECH,Civil Engineering,Technology;Data analytics;Data scientist;Web development,Data Visualization skills( Power Bi/ Tableau );Machine Learning skills;C++;R;Linux;Python;Artificial Intelligence;SQL,74.1,1,Tableau,1,Data Analyst,None,74.1
Female,B.SC,Computer Science Engineering,News Coverage;Understand human behaviour;Content Writing;Digital marketing,Active Listening;Critical Thinking;Gathering Information;People management;Communication skills;Mass Communication;Editing;Problem Solving skills;Writing skills;Content creation,78.0,0,No,1,Catalog Associate,Masters in Mass Communication & Journalism,78.0
Female,B.COM,Chemistry,"Research, Understand Human Behaviour, Understand Human Body","People Management, Communication Skills, Writing, Observation Skills, Reporting",76.0,0,No,0,Unemployed/Student,Masters in Medicine,76.0
Male,B.COM,Botany,Technology,"AI, ML, Python",57.475,1,Web And software Engineer ,0,Unemployed/Student,Data science and AI,57.475
Female,B.COM,Computer Science Engineering,Financial Analysis,Accounting Skills;Business Knowledge;Finance related skills;People management,59.0,0,Handicraft ,0,Unemployed/Student,Accounting,59.0
Female,B.TECH,Accounting,Data scientist;Information Technology,Data Visualization skills( Power Bi/ Tableau );C++;Linux;Python;Artificial Intelligence;SQL,88.73,1,Oracle,1,Business Analyst,None,88.73
Female,BA,Computer Science Engineering,Teaching,Teaching,62.0,1,Dled,0,Unemployed/Student,Master in political science,62.0
Male,B.TECH,Political Science,Teaching,Java,58.615,0,No,1,Software Engineer,None,58.615
Male,B.TECH,Computer Science Engineering,Technology,NO,78.85,0,No,1,Software Developer,None,78.85
Female,B.E,Cse,Entrepreneurship,"Critical Thinking, Gathering Informing, Leadership, Team work, Risk Managing",74.1,0,No,1,Managing Director,None,74.1
Male,DIPLOMA,Automobile Engineering,Design,Hardware skills;Analytical Skills;Communication skills;Leadership;Editing;Product knowledge;Problem Solving skills;Risk management skills;Designing skills,60.0,0,No,1,Mechanical Design Engineer,None,60.0
Male,B.TECH,N.A,"Research, Teaching, Geography and Geology","Analytic Thinking, SQL, Oracle, Programming, Communication Skills, Interpersonal Skills",70.775,0,No,1,Computer Software Engineer,None,70.775
Male,BE,Electrical And Electronics Engineering,Construction,Active Listening;People management;Communication skills;Leadership;Problem Solving skills;Risk management skills,68.0,0,No,0,Unemployed/Student,None,68.0
Male,B.TECH,Building Material And Construction,Research,"Accounting Skills, Cost Accounting",58.0,0,Talyy,1,Data Analyst,Masters in Mathematics,58.0
Male,B.TECH,Computer Science Engineering,Technology,"Java, SQL, Programming, Team work",75.81,0,No,1,Computer Software Engineer,Masters in Computer Science,75.81
Female,BCA,Computer Science Engineering,Financial Analysis;Understand human behaviour,Leadership,70.0,0,No,0,Unemployed/Student,None,70.0
Male,B.TECH,Computer Applications,"Technology,Entrepreneurship","Creativity Skills,Leadership,Market Study, Teamwork, Programming",78.85,1,"Java Training,Power BI",1,Java Developer,Masters in Business Analytics,78.85
Male,BE,Computer Science Engineering,Financial Analysis,"ML, Python, Analytic Thinking, SQL, Excel, Problem Solving skills, Tableau, Risk Managing",69.065,1,Data science course completion,0,Data Analyst,Masters in Data Analytics,69.065
Male,B.TECH,Engineering,Industires,mechanical maintenance,80.75,1,Reliability Engineering,1,Maintenance Engineer-Mechanical,None,80.75
Female,BCA,Mechanical Engineering,News Coverage;Technology;Understand human behaviour;Understand human body;Data analytics;Home interior design,Active Listening;Critical Thinking;Gathering Information;Artistic/Creative Skills;Analytical Skills;People management;Communication skills;Negotiation skills;Mass Communication;Leadership;Problem Solving skills;Risk management skills;Designing skills;Writing skills;Machine Learning skills;Social Media Marketing;Interpersonal skills;Presentation Skills;Linux;Artificial Intelligence;SQL;Medical knowledge;Cloud Computing;HR,86.0,1,"Advanced Java Program, Emergency Department in Medical Coding and Diploma in Basic Software",1,Video Labeling(Artificial Intelligence) And Medical Coding,None,86.0
Female,BE,Computer Applications,Research;Data analytics;Data scientist;All fields related to Data science.,Active Listening;Gathering Information;Problem Solving skills;MATLAB;Good communication skills;Teaching,81.0,1,C and C++,0,Unemployed/Student,MAsters in control and instrumentation engineering,81.0
Female,M.SC,Electronics And Instrumentation Engineering,"Financial Analysis, Research, Take risk for Profits, Technology, Trading","Accounting Skills, Python, Critical Thinking, Analytic Thinking, Business Knowledge, Communication Skills, Negotiation Skills, Leadership, Editing, Product Knowledge, Cost Accounting, Creativity Skills, Market Study, Team work, Derivatives, Logical Skills, C++, Problem Solving skills, Observation Skills, Risk Managing, Designing Skills, Building Rapport",68.4,0,No,1,Admin,Masters in Mathematics,68.4
Male,BBA,Mathematicsãš,Sales/Marketing,"Team work, Reporting",65.55,1,Certificate in information technology ,1,Marketing Manager,Masters in Business Administration,65.55
Male,MBA,Finance And Hrãš,Sales/Marketing,"Leadership, C.I.T",65.55,1,Certificate in information technology ,1,Marketing Manager,Masters in Business Administration,65.55
Male,BBA,Business Administration,Sales/Marketing,"Communication Skills, Leadership, Team work, Reporting",65.55,1,Certificate in information technology ,1,Marketing Manager,Masters in Business Administration,65.55
Male,B.TECH,Sales & Marketing,Technology;Data analytics;Game industry,Active Listening;Gathering Information;Artistic/Creative Skills;Editing;Problem Solving skills;SQL,60.0,1,SQL,1,Programmer,None,60.0
Male,B.TECH,Computer Science,Technology,"Python, Artistic skills, SQL, Communication Skills, Editing, Excel, C++",60.0,1,Sql,1,Programmer,None,60.0
Male,B.SC,Computer Science Engineering,Financial Analysis;Data analytics;Social media marketing,Critical Thinking;Business Knowledge;Analytical Skills;SQL,56.335,0,No,1,Senior Analyst,M.Sc Data Science and Spatial Analytics,56.335
Female,BE,Information Technology,Research;Technology;Data analytics;Data scientist,Active Listening;Critical Thinking;Gathering Information;Artistic/Creative Skills;Communication skills;Problem Solving skills;Risk management skills;Writing skills;Data Visualization skills( Power Bi/ Tableau );Presentation Skills;Good communication skills,75.0,1,Advanced Java,1,Quality Assurance,None,75.0
Male,BE,Computer Science Engineering,"Sales/Marketing, Teaching, Entrepreneurship","Business Knowledge, Communication Skills, Negotiation Skills, Work under Pressure, Leadership, Creativity Skills, Market Study, Team work, Excel, Logical Skills, Interpersonal Skills, Presentation Skills, Observation Skills, Sales",84.55,1,Tech programs,1,Business Development Associate,Masters in Business Administration,84.55
Male,B.TECH,Automobile Engineering,Statistical Programmer,Programming Language skills;R;Python;Programming Language C;SAS,65.0,1,data science ,1,Statistical Programmer,None,65.0
Male,B.TECH,Electronic,Financial Analysis,Accounting Skills;Analytical Skills;Finance related skills;People management;Negotiation skills,66.0,0,No,1,Analyst,None,66.0
Male,B.COM,Ecr,Financial Analysis,"Accounting Skills, Analytic Thinking, Gathering Informing, People Management, Communication Skills, Work under Pressure, Leadership, Cost Accounting, Team work, Excel, Interpersonal Skills, Problem Solving skills",68.59,0,No,0,Unemployed/Student,Masters in Business Administration,68.59
Female,B.TECH,Accountancy,Technology,"AI, ML, Python, Analytic Thinking, Gathering Informing, SQL, Team work, Excel, Tableau",66.5,1,Data science professional course,0,Data Analyst,Masters in Computer Science,66.5
Male,B.TECH,Computer Science Engineering,Technology;Understand human behaviour;Understand human body;Data scientist,Active Listening;Business Knowledge;Lotus Notes,60.0,1,Notes,1,Lotus Notes Admin,None,60.0
